Date,Open,High,Low,Close,Adj Close,Volume
2022-08-02,84.519997,87.510002,84.169998,86.050003,84.643181,15541600
2022-08-03,85.959999,86.769997,84.559998,86.510002,85.095657,20779400
2022-08-04,87.000000,88.419998,86.620003,88.419998,86.974426,13472500
2022-08-05,88.029999,90.980003,88.010002,89.769997,88.302353,13293500
2022-08-08,88.980003,89.099998,86.910004,87.940002,86.502281,12120300
2022-08-09,86.940002,87.139999,84.440002,85.209999,83.816902,13075000
2022-08-10,86.809998,88.669998,86.309998,88.669998,87.220345,10704600
2022-08-11,89.959999,91.000000,89.309998,89.519997,88.056450,11158800
2022-08-12,89.680000,91.349998,89.639999,90.860001,89.374535,12098800
2022-08-15,90.010002,91.940002,90.000000,91.570000,90.072929,15949500
2022-08-16,91.139999,91.349998,88.570000,89.949997,88.479416,10566100
2022-08-17,89.000000,89.769997,88.480003,89.199997,87.741676,9093100
2022-08-18,88.709999,89.669998,88.419998,89.269997,87.810539,10947700
2022-08-19,88.500000,88.589996,87.019997,87.199997,85.774376,9602800
2022-08-22,85.410004,86.029999,84.940002,85.239998,83.846420,8054000
2022-08-23,85.160004,86.599998,84.989998,86.029999,84.623505,8462500
2022-08-24,85.800003,86.129997,85.199997,85.559998,84.161186,7085800
2022-08-25,86.330002,87.589996,86.010002,87.570000,86.138329,6602100
2022-08-26,87.500000,87.790001,84.650002,84.739998,83.354591,9381500
2022-08-29,83.910004,84.320000,82.779999,82.849998,81.495491,9639700
2022-08-30,83.779999,83.980003,81.730003,82.790001,81.436478,8392300
2022-08-31,84.110001,84.870003,83.059998,83.349998,81.987320,8887100
2022-09-01,81.449997,81.830002,80.120003,81.639999,80.305283,11566000
2022-09-02,81.550003,82.980003,80.610001,80.900002,79.577377,8850100
2022-09-06,81.029999,81.029999,79.519997,80.029999,78.721603,12704400
2022-09-07,78.389999,80.180000,78.230003,79.949997,78.642906,9843500
2022-09-08,79.010002,80.739998,78.769997,80.239998,78.928162,8181700
2022-09-09,80.830002,81.660004,80.739998,81.529999,80.197075,7084700
2022-09-12,81.970001,82.500000,81.760002,82.150002,80.806938,7903000
2022-09-13,80.419998,81.139999,78.519997,78.809998,77.521545,12835100
2022-09-14,79.739998,80.160004,78.980003,79.660004,78.357651,8849600
2022-09-15,78.580002,79.250000,77.669998,77.980003,77.138939,10533100
2022-09-16,77.110001,78.000000,76.919998,77.889999,77.049904,10604500
2022-09-19,76.550003,78.230003,76.550003,78.230003,77.386238,10378600
2022-09-20,77.540001,78.440002,77.510002,78.150002,77.307106,8202800
2022-09-21,77.580002,79.309998,77.139999,77.139999,76.307991,10869000
2022-09-22,76.449997,76.750000,75.360001,75.629997,74.814278,10817900
2022-09-23,74.300003,74.389999,73.089996,73.870003,73.073265,12685500
2022-09-26,73.470001,74.190002,72.919998,73.010002,72.222542,13441500
2022-09-27,73.510002,74.040001,72.349998,73.029999,72.242325,12430600
2022-09-28,71.110001,72.290001,70.699997,72.129997,71.352028,12943600
2022-09-29,70.519997,70.680000,68.480003,69.279999,68.532768,16120300
2022-09-30,67.809998,69.650002,67.739998,68.559998,67.820534,10472400
2022-10-03,68.080002,69.570000,67.650002,69.250000,68.503098,11945100
2022-10-04,70.800003,72.930000,70.720001,72.809998,72.024689,14900700
2022-10-05,72.919998,74.910004,72.580002,74.480003,73.676689,14037100
2022-10-06,73.970001,74.919998,73.860001,74.349998,73.548088,11796800
2022-10-07,71.809998,72.029999,69.750000,69.750000,68.997696,14758600
2022-10-10,69.849998,69.879997,67.010002,67.440002,66.712616,16042200
2022-10-11,64.199997,64.910004,62.619999,63.450001,62.765652,28699300
2022-10-12,63.599998,64.230003,63.369999,64.110001,63.418533,16468700
2022-10-13,63.060001,70.199997,62.320000,66.620003,65.901459,36639300
2022-10-14,67.260002,67.449997,63.779999,63.919998,63.230579,19440900
2022-10-17,64.980003,65.349998,64.040001,64.889999,64.190117,11280100
2022-10-18,65.900002,66.110001,62.779999,63.709999,63.022846,16656100
2022-10-19,62.740002,64.110001,62.169998,63.660000,62.973385,12385200
2022-10-20,63.750000,65.279999,63.380001,63.580002,62.894249,11300900
2022-10-21,62.020000,63.779999,62.020000,63.750000,63.062412,13699000
2022-10-24,60.580002,61.619999,59.680000,61.290001,60.628948,25010800
2022-10-25,59.959999,61.360001,59.509998,61.139999,60.480564,21700600
2022-10-26,60.860001,61.980000,60.430000,60.840000,60.183800,14006000
2022-10-27,61.849998,62.450001,60.910000,60.950001,60.292618,12937600
2022-10-28,60.770000,62.029999,60.070000,62.009998,61.341183,11972300
2022-10-31,61.590000,62.270000,61.070000,61.549999,60.886143,10802800
2022-11-01,63.259998,63.430000,61.580002,61.580002,60.915821,11561900
2022-11-02,62.500000,62.889999,60.520000,60.520000,59.867252,16547200
2022-11-03,60.000000,60.889999,59.430000,60.279999,59.629837,11040900
2022-11-04,61.509998,62.500000,61.020000,62.480000,61.806114,14662800
2022-11-07,62.619999,62.930000,61.970001,62.759998,62.083088,8507100
2022-11-08,64.370003,65.750000,64.220001,65.019997,64.318710,14102800
2022-11-09,66.529999,66.599998,64.949997,65.000000,64.298935,15086800
2022-11-10,67.739998,70.870003,67.320000,70.839996,70.075943,21367900
2022-11-11,72.739998,74.599998,72.379997,73.830002,73.033699,15524700
2022-11-14,73.239998,73.680000,72.239998,72.800003,72.014809,11575300
2022-11-15,81.919998,82.930000,80.010002,80.459999,79.592186,48742400
2022-11-16,80.559998,80.570000,78.900002,79.449997,78.593079,24006600
2022-11-17,79.300003,82.940002,78.690002,81.480003,80.601189,24278400
2022-11-18,82.779999,82.839996,81.000000,82.269997,81.382660,18578400
2022-11-21,80.809998,81.029999,79.470001,79.930000,79.067902,18659700
2022-11-22,81.349998,83.190002,81.230003,82.540001,81.649757,16504700
2022-11-23,82.440002,82.949997,81.730003,81.970001,81.085907,14683800
2022-11-25,82.139999,82.370003,81.400002,81.400002,80.522049,5908300
2022-11-28,80.269997,81.080002,78.889999,79.220001,78.365562,13214200
2022-11-29,79.910004,80.209999,78.959999,79.330002,78.474380,11502300
2022-11-30,80.629997,83.430000,80.470001,82.980003,82.085007,21667300
2022-12-01,83.040001,83.629997,81.139999,82.680000,81.788246,15975100
2022-12-02,81.809998,82.160004,81.150002,81.500000,80.620972,10519800
2022-12-05,81.940002,82.180000,80.949997,81.620003,80.739677,11523300
2022-12-06,81.400002,81.440002,79.160004,79.559998,78.701897,13992100
2022-12-07,79.000000,79.709999,78.589996,79.239998,78.385345,14925300
2022-12-08,79.449997,80.970001,79.099998,80.800003,79.928520,11197500
2022-12-09,80.849998,82.190002,80.690002,80.690002,79.819710,13787900
2022-12-12,79.790001,80.430000,78.800003,80.430000,79.562508,11516600
2022-12-13,82.089996,82.089996,79.629997,80.510002,79.641655,16938000
2022-12-14,80.820000,81.510002,79.519997,80.019997,79.156929,17910000
2022-12-15,79.209999,79.209999,77.389999,77.610001,77.208076,17080200
2022-12-16,77.610001,78.059998,76.230003,76.300003,75.904861,11929100
2022-12-19,76.919998,77.120003,75.760002,76.099998,75.705894,12561300
2022-12-20,75.110001,76.199997,74.900002,75.620003,75.228386,12080600
2022-12-21,75.860001,77.419998,75.769997,77.139999,76.740509,10806100
2022-12-22,76.279999,76.430000,74.019997,75.279999,74.890144,13019700
2022-12-23,74.889999,75.349998,74.169998,74.889999,74.502159,7452600
2022-12-27,74.330002,74.739998,74.160004,74.320000,73.935112,8974800
2022-12-28,74.190002,74.550003,72.839996,73.059998,72.681641,10275700
2022-12-29,74.349998,76.040001,74.150002,76.000000,75.606415,11142500
2022-12-30,74.290001,74.570000,73.650002,74.489998,74.104233,7784100
2023-01-03,75.849998,75.970001,73.769997,74.029999,73.646614,9276200
2023-01-04,74.989998,76.610001,74.470001,76.320000,75.924759,12316400
2023-01-05,76.000000,76.440002,75.339996,75.730003,75.337814,10039200
2023-01-06,76.500000,78.739998,76.150002,78.070000,77.665695,13744100
2023-01-09,80.559998,81.220001,80.059998,80.309998,79.894089,22247600
2023-01-10,80.510002,81.580002,80.459999,81.269997,80.849121,10269000
2023-01-11,81.570000,81.889999,80.629997,81.779999,81.356483,11771400
2023-01-12,84.959999,88.830002,84.419998,87.000000,86.549446,36086800
2023-01-13,85.410004,87.099998,84.900002,86.800003,86.350487,18719900
2023-01-17,86.220001,89.730003,86.160004,88.989998,88.529144,21850000
2023-01-18,90.480003,91.220001,89.360001,89.470001,89.006660,19209800
2023-01-19,89.029999,90.010002,88.260002,88.400002,87.942200,13651100
2023-01-20,90.000000,91.029999,89.199997,91.029999,90.558578,14287200
2023-01-23,91.760002,95.730003,91.720001,95.660004,95.164604,22875100
2023-01-24,95.790001,98.000000,91.550003,94.559998,94.070297,11370500
2023-01-25,92.680000,93.000000,91.120003,92.410004,91.931435,14147300
2023-01-26,93.889999,94.279999,92.639999,93.449997,92.966042,15759400
2023-01-27,92.820000,94.120003,92.239998,93.300003,92.816826,13646600
2023-01-30,92.849998,94.250000,92.580002,93.129997,92.647697,14079800
2023-01-31,91.000000,92.760002,90.000000,92.730003,92.249779,13342100
2023-02-01,93.000000,95.769997,92.570000,94.739998,94.249367,16788500
2023-02-02,96.599998,97.500000,95.839996,96.650002,96.149475,14925300
2023-02-03,95.040001,96.949997,94.309998,94.660004,94.169785,12242200
2023-02-06,91.800003,92.050003,90.739998,91.830002,91.354439,12425200
2023-02-07,91.779999,94.699997,91.680000,94.550003,94.060349,15258900
2023-02-08,95.019997,95.940002,94.230003,94.279999,93.791748,12899700
2023-02-09,96.000000,98.570000,95.620003,96.690002,96.189270,16997400
2023-02-10,95.949997,96.500000,94.250000,95.370003,94.876106,11511400
2023-02-13,95.470001,96.389999,94.910004,96.110001,95.612274,7803500
2023-02-14,95.820000,98.989998,95.220001,97.959999,97.452690,15345100
2023-02-15,92.330002,93.680000,90.769997,92.760002,92.279625,30208300
2023-02-16,90.980003,91.790001,89.879997,90.820000,90.349663,15568400
2023-02-17,89.970001,90.300003,88.940002,90.099998,89.633392,11235300
2023-02-21,88.379997,89.419998,87.480003,87.639999,87.186134,14007600
2023-02-22,87.750000,88.089996,86.660004,86.830002,86.380333,10106400
2023-02-23,90.300003,91.989998,89.459999,90.080002,89.613503,15468300
2023-02-24,88.089996,88.150002,87.239998,88.110001,87.653702,8817600
2023-02-27,88.699997,88.849998,87.239998,87.300003,86.847900,10609400
2023-02-28,87.139999,88.150002,86.900002,87.070000,86.619087,7520400
2023-03-01,89.040001,90.040001,88.269997,88.419998,87.962090,8176700
2023-03-02,87.639999,89.339996,87.120003,89.029999,88.568932,9761600
2023-03-03,88.669998,89.849998,87.879997,89.790001,89.325005,10834200
2023-03-06,90.080002,91.330002,89.510002,89.580002,89.116089,9960000
2023-03-07,89.949997,90.239998,88.300003,88.849998,88.389870,8761100
2023-03-08,88.349998,90.839996,88.139999,90.830002,90.359619,8813000
2023-03-09,89.709999,90.690002,88.570000,88.879997,88.419708,10354700
2023-03-10,88.029999,89.169998,87.199997,87.250000,86.798157,11926200
2023-03-13,86.379997,89.000000,86.309998,87.739998,87.285614,11847600
2023-03-14,88.029999,89.629997,87.709999,89.290001,88.827591,11100100
2023-03-15,87.199997,87.239998,85.440002,86.699997,86.250999,12171500
2023-03-16,85.949997,89.470001,85.820000,89.300003,89.300003,13184600
2023-03-17,89.059998,90.029999,89.000000,89.470001,89.470001,13283400
2023-03-20,89.209999,90.370003,88.660004,90.040001,90.040001,8217500
2023-03-21,91.000000,93.000000,90.800003,92.500000,92.500000,12299700
2023-03-22,93.500000,95.029999,92.540001,92.620003,92.620003,12812400
2023-03-23,94.489998,95.820000,93.430000,94.589996,94.589996,11169700
2023-03-24,93.949997,94.180000,92.089996,92.790001,92.790001,7653700
2023-03-27,92.040001,92.180000,90.550003,90.660004,90.660004,9349800
2023-03-28,90.660004,90.870003,89.919998,90.809998,90.809998,7521300
2023-03-29,91.760002,93.220001,91.449997,92.760002,92.760002,9264000
2023-03-30,93.349998,93.519997,92.029999,92.470001,92.470001,10232800
2023-03-31,91.239998,93.260002,91.129997,93.019997,93.019997,8699700
2023-04-03,93.010002,93.599998,91.709999,92.839996,92.839996,6862000
