Date,Open,High,Low,Close,Adj Close,Volume
2022-05-18,178.839996,179.369995,175.169998,175.500000,170.875748,8608800
2022-05-19,174.720001,174.800003,172.690002,173.940002,169.356857,6874500
2022-05-20,174.850006,177.160004,174.050003,176.979996,172.316742,7522100
2022-05-23,177.600006,179.929993,177.460007,179.440002,175.834610,7040800
2022-05-24,179.250000,181.740005,179.100006,181.399994,177.755234,6419800
2022-05-25,180.529999,181.550003,179.059998,179.619995,176.011002,6558900
2022-05-26,181.000000,181.000000,178.600006,179.460007,175.854218,6897600
2022-05-27,179.759995,181.160004,178.229996,181.089996,177.451462,5853600
2022-05-31,178.000000,180.169998,175.009995,179.529999,175.922821,16391400
2022-06-01,179.149994,179.830002,175.899994,177.710007,174.139374,5175400
2022-06-02,177.740005,177.809998,174.589996,177.149994,173.590622,8666500
2022-06-03,177.070007,178.669998,176.149994,176.419998,172.875290,4234200
2022-06-06,177.210007,178.500000,176.000000,176.399994,172.855682,5386500
2022-06-07,176.979996,179.300003,176.399994,178.339996,174.756714,5447800
2022-06-08,178.100006,179.449997,176.800003,177.279999,173.718018,4333100
2022-06-09,177.210007,178.649994,173.639999,173.710007,170.219742,5509600
2022-06-10,172.169998,173.970001,170.619995,172.550003,169.083038,6647300
2022-06-13,170.080002,172.250000,170.080002,170.809998,167.378006,7997000
2022-06-14,171.059998,171.110001,167.259995,168.190002,164.810669,7116800
2022-06-15,169.639999,171.440002,168.639999,169.990005,166.574493,7796100
2022-06-16,168.399994,170.210007,167.410004,170.080002,166.662674,7056700
2022-06-17,170.630005,172.199997,169.240005,169.460007,166.055145,12486600
2022-06-21,170.750000,173.860001,169.559998,173.009995,169.533798,8219700
2022-06-22,172.000000,177.919998,171.690002,175.740005,172.208954,10593100
2022-06-23,177.000000,179.820007,176.520004,179.660004,176.050201,10223500
2022-06-24,180.779999,182.529999,179.979996,182.289993,178.627350,9374400
2022-06-27,181.639999,183.350006,181.500000,182.119995,178.460770,5908600
2022-06-28,182.169998,182.970001,176.309998,176.940002,173.384842,9245700
2022-06-29,177.220001,178.300003,176.429993,176.990005,173.433853,7097900
2022-06-30,176.860001,178.289993,175.029999,177.509995,173.943390,10777200
2022-07-01,177.449997,179.720001,176.690002,179.520004,175.913010,5498400
2022-07-05,178.830002,179.130005,174.610001,178.139999,174.560730,5676400
2022-07-06,178.070007,179.440002,177.410004,178.300003,174.717514,5335600
2022-07-07,177.860001,179.119995,177.509995,178.500000,174.913498,5725800
2022-07-08,178.330002,179.990005,177.770004,178.279999,174.697922,3828300
2022-07-11,177.699997,179.020004,177.520004,178.350006,174.766525,3645200
2022-07-12,177.979996,178.449997,175.199997,175.850006,172.316757,4708800
2022-07-13,175.660004,176.330002,174.500000,175.440002,171.914978,5291700
2022-07-14,172.529999,176.009995,172.300003,175.679993,172.150146,5359600
2022-07-15,177.710007,178.509995,176.550003,178.229996,174.648926,5691100
2022-07-18,177.740005,178.190002,173.910004,174.229996,170.729294,7605700
2022-07-19,176.330002,176.750000,169.880005,171.690002,168.240341,13256400
2022-07-20,172.199997,172.550003,169.759995,170.710007,167.280014,7455800
2022-07-21,170.050003,171.389999,169.770004,171.309998,167.867966,5729200
2022-07-22,171.600006,172.490005,171.059998,172.119995,168.661697,4257000
2022-07-25,172.119995,172.979996,171.720001,172.460007,168.994858,4437300
2022-07-26,172.559998,174.979996,172.490005,173.679993,170.190338,4525500
2022-07-27,172.630005,174.100006,171.130005,173.199997,169.719986,4648500
2022-07-28,173.399994,176.089996,171.440002,174.199997,170.699890,5513000
2022-07-29,173.789993,174.850006,172.910004,174.520004,171.013458,6451400
2022-08-01,174.169998,175.160004,173.539993,173.910004,170.415741,5461400
2022-08-02,175.009995,175.490005,172.699997,172.919998,169.445618,5794200
2022-08-03,172.550003,175.259995,171.770004,174.589996,171.082062,5010000
2022-08-04,174.809998,175.089996,171.600006,171.789993,168.338303,5651600
2022-08-05,171.300003,171.529999,169.789993,171.110001,167.671982,5235500
2022-08-08,171.300003,171.479996,169.440002,170.199997,166.780258,4629800
2022-08-09,170.539993,171.119995,169.729996,170.179993,166.760651,5532500
2022-08-10,171.020004,171.240005,169.529999,170.669998,167.240829,5603400
2022-08-11,168.520004,169.949997,166.979996,167.139999,163.781754,9328700
2022-08-12,167.539993,167.940002,165.149994,165.300003,161.978729,14606900
2022-08-15,166.000000,166.750000,165.130005,166.089996,162.752853,10072000
2022-08-16,165.860001,168.250000,165.600006,167.570007,164.203110,7453600
2022-08-17,166.410004,168.559998,166.410004,167.580002,164.212906,7406600
2022-08-18,167.679993,168.300003,165.929993,166.770004,163.419174,8312100
2022-08-19,167.100006,170.119995,167.000000,169.309998,165.908142,8128500
2022-08-22,168.899994,168.919998,167.169998,167.589996,165.326126,5462600
2022-08-23,167.000000,167.770004,165.800003,166.130005,163.885849,5566300
2022-08-24,166.559998,166.589996,165.070007,165.580002,163.343277,5684300
2022-08-25,165.949997,167.240005,164.699997,167.130005,164.872345,5678700
2022-08-26,167.460007,167.500000,164.199997,164.270004,162.050980,5667100
2022-08-29,163.470001,163.839996,162.020004,163.000000,160.798126,5259200
2022-08-30,163.300003,163.539993,162.029999,162.429993,160.235809,6973300
2022-08-31,163.229996,163.550003,161.270004,161.339996,159.160553,8741700
2022-09-01,161.490005,165.500000,161.479996,165.339996,163.106522,7509600
2022-09-02,165.860001,166.199997,162.009995,162.740005,160.541641,5803700
2022-09-06,163.940002,166.220001,162.820007,163.179993,160.975677,7394600
2022-09-07,162.910004,164.419998,162.160004,164.070007,161.853683,4590600
2022-09-08,163.880005,165.419998,163.080002,165.389999,163.155838,5838400
2022-09-09,164.990005,166.199997,164.389999,165.710007,163.471527,5500600
2022-09-12,166.110001,166.570007,165.220001,165.639999,163.402466,6365300
2022-09-13,163.570007,164.440002,160.809998,161.330002,159.150681,6726400
2022-09-14,162.380005,165.360001,162.380005,164.660004,162.435715,9555700
2022-09-15,164.449997,166.070007,164.100006,165.080002,162.850021,7174500
2022-09-16,165.320007,167.630005,164.750000,167.600006,165.335999,20201500
2022-09-19,166.300003,166.429993,164.080002,166.279999,164.033829,7380900
2022-09-20,165.220001,165.899994,164.320007,164.970001,162.741516,7143400
2022-09-21,165.020004,166.800003,163.240005,163.279999,161.074356,8071200
2022-09-22,163.149994,167.160004,162.830002,166.179993,163.935150,7401100
2022-09-23,165.740005,167.479996,164.660004,166.720001,164.467880,9598600
2022-09-26,165.800003,166.839996,164.380005,165.699997,163.461655,8735500
2022-09-27,166.360001,167.669998,164.399994,164.940002,162.711929,8686700
2022-09-28,166.250000,167.380005,165.100006,166.360001,164.112732,8660900
2022-09-29,166.479996,167.169998,163.889999,164.529999,162.307465,7008100
2022-09-30,165.000000,165.740005,163.320007,163.360001,161.153259,8985200
2022-10-03,164.289993,164.380005,161.699997,163.199997,160.995422,8657000
2022-10-04,163.850006,166.000000,162.919998,165.619995,163.382721,6236100
2022-10-05,165.020004,166.039993,164.210007,165.110001,162.879623,4539400
2022-10-06,164.789993,165.000000,161.690002,161.910004,159.722855,5890700
2022-10-07,161.770004,162.220001,159.169998,160.199997,158.035950,6363500
2022-10-10,160.630005,161.279999,159.179993,160.410004,158.243118,5315600
2022-10-11,160.369995,164.110001,160.369995,162.729996,160.531769,6212200
2022-10-12,162.940002,164.880005,162.500000,162.690002,160.492325,4341700
2022-10-13,160.889999,165.990005,160.750000,165.149994,162.919067,6465100
2022-10-14,164.440002,165.679993,163.600006,164.460007,162.238403,5684600
2022-10-17,165.399994,167.210007,165.009995,166.589996,164.339630,6710800
2022-10-18,165.000000,167.169998,163.050003,166.009995,163.767456,10883600
2022-10-19,166.000000,166.250000,163.889999,164.690002,162.465302,10044600
2022-10-20,165.000000,165.740005,164.330002,165.110001,162.879623,5659900
2022-10-21,164.710007,169.369995,164.429993,168.710007,166.431000,8487600
2022-10-24,169.809998,172.080002,169.250000,170.979996,168.670319,6855500
2022-10-25,170.169998,171.110001,168.520004,170.710007,168.403976,5661900
2022-10-26,171.320007,172.570007,170.520004,172.210007,169.883713,6123800
2022-10-27,172.350006,173.429993,171.720001,172.309998,169.982361,5390900
2022-10-28,173.000000,175.389999,172.589996,174.869995,172.507782,6073900
2022-10-31,174.520004,175.160004,173.419998,173.970001,171.619949,7810000
2022-11-01,174.059998,174.630005,170.419998,173.089996,170.751831,6985000
2022-11-02,172.889999,173.940002,170.289993,170.429993,168.127747,6877300
2022-11-03,169.809998,171.470001,168.940002,170.720001,168.413849,4819900
2022-11-04,171.559998,172.500000,169.240005,171.479996,169.163574,5300900
2022-11-07,171.669998,173.850006,171.440002,172.979996,170.643311,6621000
2022-11-08,173.130005,174.690002,172.179993,173.839996,171.491699,5148400
2022-11-09,174.270004,175.000000,172.339996,172.449997,170.120468,6150000
2022-11-10,174.350006,174.770004,172.039993,174.470001,172.113190,7877500
2022-11-11,172.729996,173.110001,166.820007,169.250000,166.963699,11074700
2022-11-14,170.250000,173.259995,170.250000,171.910004,169.587769,6581500
2022-11-15,172.190002,173.000000,170.520004,172.389999,170.061279,9351000
2022-11-16,173.639999,174.990005,173.130005,173.460007,171.116837,5500900
2022-11-17,173.000000,174.990005,172.979996,174.860001,172.497910,4464100
2022-11-18,175.000000,176.639999,174.619995,176.199997,173.819809,6555700
2022-11-21,175.889999,176.550003,174.830002,175.970001,174.713394,5706600
2022-11-22,176.399994,177.190002,176.330002,176.820007,175.557327,4707900
2022-11-23,176.440002,177.399994,176.009995,177.009995,175.745956,5389200
2022-11-25,177.380005,178.119995,176.860001,177.240005,175.974319,3058600
2022-11-28,176.750000,177.770004,176.559998,177.330002,176.063675,6183100
2022-11-29,177.009995,177.259995,174.660004,176.089996,174.832535,6700500
2022-11-30,176.369995,178.009995,174.779999,178.000000,176.728897,13288000
2022-12-01,179.000000,179.960007,177.770004,178.740005,177.463608,6282600
2022-12-02,177.500000,178.960007,176.960007,178.880005,177.602615,5823900
2022-12-05,178.360001,179.360001,178.000000,178.779999,177.503326,5120600
2022-12-06,179.919998,180.000000,175.929993,176.100006,174.842468,7943500
2022-12-07,176.570007,177.880005,176.229996,177.169998,175.904816,5702600
2022-12-08,176.820007,177.470001,176.339996,177.199997,175.934601,4798500
2022-12-09,177.119995,177.889999,175.660004,175.740005,174.485031,4561000
2022-12-12,175.949997,177.869995,175.600006,177.839996,176.570038,4882400
2022-12-13,179.100006,180.199997,178.309998,179.210007,177.930252,9177500
2022-12-14,178.580002,181.039993,178.580002,179.759995,178.476318,9533600
2022-12-15,179.199997,179.839996,176.399994,177.490005,176.222534,7602400
2022-12-16,177.000000,177.000000,174.860001,175.669998,174.415527,18841800
2022-12-19,175.350006,176.169998,174.070007,175.479996,174.226883,5736000
2022-12-20,176.000000,176.440002,175.169998,175.669998,174.415527,6174700
2022-12-21,176.270004,178.179993,175.649994,177.679993,176.411163,5472000
2022-12-22,176.770004,177.509995,175.339996,177.029999,175.765823,5709100
2022-12-23,176.669998,177.520004,175.809998,177.479996,176.212601,3683400
2022-12-27,178.110001,178.350006,176.990005,177.429993,176.162949,3067300
2022-12-28,177.759995,178.449997,176.649994,176.660004,175.398468,2645400
2022-12-29,177.550003,178.300003,177.070007,177.559998,176.292038,2828800
2022-12-30,177.490005,177.770004,175.399994,176.649994,175.388519,4216600
2023-01-03,176.160004,178.380005,176.009995,178.190002,176.917542,6344900
2023-01-04,178.889999,180.190002,178.479996,180.130005,178.843689,9788800
2023-01-05,179.020004,179.990005,178.410004,178.800003,177.523178,6255300
2023-01-06,180.130005,180.929993,179.389999,180.250000,178.962830,5706000
2023-01-09,179.300003,179.759995,175.179993,175.580002,174.326172,7925300
2023-01-10,175.699997,176.139999,174.320007,175.160004,173.909180,5047500
2023-01-11,175.570007,175.720001,172.110001,174.880005,173.631180,6494800
2023-01-12,174.259995,174.710007,172.800003,174.000000,172.757462,4269400
2023-01-13,173.190002,174.009995,172.380005,173.429993,172.191513,6088000
2023-01-17,174.000000,174.580002,172.089996,172.360001,171.129166,6053300
2023-01-18,171.649994,172.000000,169.710007,169.759995,168.547729,7047800
2023-01-19,169.029999,171.279999,168.710007,169.529999,168.319382,6939500
2023-01-20,170.100006,170.110001,167.479996,168.740005,167.535019,8620600
2023-01-23,169.100006,169.630005,167.949997,168.309998,167.108093,8425400
2023-01-24,169.020004,170.990005,166.009995,168.309998,167.108093,10541800
2023-01-25,167.169998,169.509995,167.080002,169.509995,168.299515,7099800
2023-01-26,169.550003,169.910004,168.649994,168.889999,167.683945,6946100
2023-01-27,168.539993,168.869995,167.770004,168.229996,167.028656,6058100
2023-01-30,167.929993,168.539993,161.080002,162.000000,160.843155,23259100
2023-01-31,161.699997,163.429993,161.050003,163.419998,162.253006,11612500
2023-02-01,162.990005,165.979996,162.399994,164.919998,163.742294,9865300
2023-02-02,163.000000,166.220001,162.820007,165.539993,164.357864,10099000
2023-02-03,166.029999,166.339996,163.889999,164.610001,163.434509,6868500
2023-02-06,164.550003,164.850006,163.100006,163.360001,162.193436,7021000
2023-02-07,161.600006,163.880005,161.419998,163.399994,162.233139,7310800
2023-02-08,163.300003,164.559998,162.899994,163.610001,162.441650,6054700
2023-02-09,163.630005,164.800003,161.070007,161.399994,160.247421,7949500
2023-02-10,161.770004,162.789993,161.350006,162.149994,160.992065,7028000
2023-02-13,161.330002,162.820007,161.149994,162.750000,161.587799,6414700
2023-02-14,162.740005,162.970001,161.759995,162.039993,160.882858,6316000
2023-02-15,161.949997,161.979996,159.289993,159.369995,158.231918,12621800
2023-02-16,159.070007,159.649994,157.919998,158.240005,157.110001,11177000
2023-02-17,157.020004,161.110001,156.619995,160.389999,160.389999,12401900
2023-02-21,159.649994,160.350006,157.889999,158.000000,158.000000,9423900
2023-02-22,158.500000,158.850006,157.369995,157.779999,157.779999,9820200
2023-02-23,157.710007,158.589996,156.669998,157.729996,157.729996,9385100
2023-02-24,156.649994,156.850006,155.210007,155.970001,155.970001,8689700
2023-02-27,156.449997,156.899994,155.080002,155.630005,155.630005,7267100
2023-02-28,154.979996,155.270004,153.039993,153.259995,153.259995,9062300
2023-03-01,153.009995,153.240005,151.910004,152.570007,152.570007,6767000
2023-03-02,151.750000,152.759995,151.229996,152.449997,152.449997,8762500
2023-03-03,153.369995,154.119995,152.839996,154.020004,154.020004,5744500
2023-03-06,154.660004,155.729996,154.570007,155.559998,155.559998,8148200
2023-03-07,156.089996,156.250000,153.350006,154.089996,154.089996,7457700
2023-03-08,153.979996,154.199997,152.479996,152.960007,152.960007,6230500
2023-03-09,153.460007,153.600006,150.710007,151.240005,151.240005,7439400
2023-03-10,151.860001,153.490005,151.100006,151.610001,151.610001,8502100
2023-03-13,152.089996,155.910004,151.570007,153.059998,153.059998,10799600
2023-03-14,153.279999,154.029999,151.899994,153.919998,153.919998,8421200
2023-03-15,152.839996,154.889999,152.529999,154.350006,154.350006,7757700
2023-03-16,153.449997,154.369995,152.600006,154.029999,154.029999,7605500
2023-03-17,154.479996,154.949997,152.300003,152.380005,152.380005,20539900
2023-03-20,152.470001,154.070007,152.380005,153.889999,153.889999,7129000
2023-03-21,154.000000,154.130005,152.169998,153.889999,153.889999,8376800
2023-03-22,153.850006,154.059998,151.029999,151.050003,151.050003,7943500
2023-03-23,151.179993,151.690002,150.110001,151.130005,151.130005,9051500
2023-03-24,151.479996,152.759995,150.830002,152.649994,152.649994,5696200
2023-03-27,154.199997,154.539993,153.110001,153.300003,153.300003,6772300
2023-03-28,152.389999,153.449997,151.729996,151.820007,151.820007,6115300
2023-03-29,152.240005,153.380005,152.070007,153.309998,153.309998,6012000
2023-03-30,153.580002,153.800003,152.809998,153.429993,153.429993,4555700
2023-03-31,153.789993,155.190002,153.240005,155.000000,155.000000,9888000
2023-04-03,154.949997,157.009995,153.940002,156.850006,156.850006,6840900
