Date,Open,High,Low,Close,Adj Close,Volume
2022-06-02,73.129997,75.410004,73.129997,75.370003,74.893913,11373200
2022-06-03,71.690002,71.690002,69.110001,69.940002,69.498207,30306600
2022-06-06,70.739998,72.139999,70.010002,70.449997,70.004982,13198700
2022-06-07,68.650002,70.870003,68.120003,70.760002,70.313026,14328000
2022-06-08,69.839996,70.400002,67.760002,68.599998,68.166672,16363000
2022-06-09,67.940002,68.690002,66.000000,66.019997,65.602966,15073700
2022-06-10,64.839996,65.559998,62.279999,62.619999,62.224445,26626900
2022-06-13,60.020000,60.959999,58.580002,58.840000,58.468323,24278600
2022-06-14,59.360001,59.869999,57.720001,58.700001,58.329205,17036000
2022-06-15,59.330002,60.080002,57.549999,59.119999,58.746552,19726200
2022-06-16,57.000000,57.000000,54.250000,55.009998,54.662514,22706200
2022-06-17,55.900002,56.320000,53.599998,55.750000,55.397839,24139800
2022-06-21,56.820000,57.919998,56.340000,56.799999,56.441208,15502800
2022-06-22,55.959999,57.139999,55.599998,56.340000,55.984116,13513800
2022-06-23,56.610001,56.830002,54.959999,56.220001,55.864872,13366600
2022-06-24,57.150002,59.000000,57.130001,58.439999,58.070847,15647600
2022-06-27,59.580002,60.049999,58.369999,58.779999,58.408703,16159900
2022-06-28,58.980000,60.590000,57.810001,57.860001,57.494514,19393600
2022-06-29,57.230000,57.520000,55.320000,56.020000,55.666134,17351400
2022-06-30,54.990002,56.410000,54.220001,55.279999,54.930809,29572400
2022-07-01,53.290001,53.959999,51.400002,53.650002,53.311108,43681700
2022-07-05,52.180000,56.889999,52.090000,56.730000,56.371651,33745900
2022-07-06,56.849998,58.119999,56.459999,57.369999,57.007607,23565000
2022-07-07,59.099998,59.310001,57.840000,58.849998,58.478256,22945500
2022-07-08,58.220001,60.430000,58.099998,59.139999,58.881489,19283000
2022-07-11,58.110001,58.610001,57.709999,57.810001,57.557304,13941800
2022-07-12,58.419998,60.080002,58.099998,59.180000,58.921314,21523100
2022-07-13,57.380001,59.419998,57.360001,58.860001,58.602715,13987600
2022-07-14,57.939999,59.660000,57.320000,59.349998,59.090572,14803800
2022-07-15,61.480000,61.700001,59.400002,61.529999,61.261040,20317800
2022-07-18,62.090000,62.330002,60.139999,60.450001,60.185764,13233000
2022-07-19,61.470001,62.759998,61.380001,62.400002,62.127239,19103700
2022-07-20,62.220001,63.520000,61.849998,63.299999,63.023304,15176200
2022-07-21,62.599998,63.680000,61.930000,63.639999,63.361820,12924700
2022-07-22,61.290001,62.919998,61.009998,61.290001,61.022095,22201700
2022-07-25,61.349998,61.830002,59.700001,60.150002,59.887077,14479400
2022-07-26,60.310001,60.689999,59.549999,59.660000,59.399216,11044800
2022-07-27,60.490002,62.389999,59.610001,61.889999,61.619469,14589800
2022-07-28,62.250000,62.299999,60.189999,62.070000,61.798679,10120300
2022-07-29,61.349998,62.090000,60.770000,61.860001,61.589600,14199700
2022-08-01,62.500000,63.990002,62.000000,62.540001,62.266628,13347200
2022-08-02,61.750000,63.299999,60.880001,62.470001,62.196934,11535800
2022-08-03,62.500000,64.529999,62.439999,64.250000,63.969154,12290100
2022-08-04,64.120003,64.989998,63.650002,64.849998,64.566528,11338400
2022-08-05,62.860001,63.220001,61.799999,62.459999,62.186977,15047100
2022-08-08,61.990002,62.619999,60.980000,61.450001,61.181393,11454300
2022-08-09,59.000000,60.540001,57.740002,59.150002,58.891449,33107200
2022-08-10,60.000000,61.560001,59.389999,61.400002,61.131611,17418400
2022-08-11,62.000000,64.099998,62.000000,62.320000,62.047588,18298500
2022-08-12,62.660000,65.419998,62.230000,65.040001,64.755699,16194000
2022-08-15,64.699997,65.120003,63.889999,64.699997,64.417183,9689100
2022-08-16,64.120003,64.559998,63.220001,63.860001,63.580856,9275400
2022-08-17,62.810001,62.810001,60.759998,61.619999,61.350651,14728400
2022-08-18,61.750000,63.419998,61.250000,62.980000,62.704704,11303900
2022-08-19,61.840000,62.250000,60.279999,60.509998,60.245499,14050300
2022-08-22,59.560001,59.610001,57.970001,58.310001,58.055122,13096800
2022-08-23,58.349998,59.290001,57.759998,57.860001,57.607086,12769100
2022-08-24,57.880001,58.570000,57.360001,58.310001,58.055122,9961300
2022-08-25,58.599998,61.270000,58.580002,61.200001,60.932484,12171600
2022-08-26,61.070000,61.220001,57.610001,57.630001,57.378094,15754000
2022-08-29,57.310001,58.000000,56.520000,57.009998,56.760799,11607600
2022-08-30,57.480000,57.799999,55.580002,56.299999,56.053902,12743700
2022-08-31,55.990002,57.160000,55.810001,56.529999,56.282898,14172200
2022-09-01,55.259998,57.400002,54.790001,57.310001,57.059490,17594500
2022-09-02,58.299999,58.799999,56.000000,56.330002,56.083775,12809700
2022-09-06,56.330002,56.689999,55.130001,55.230000,54.988579,12133300
2022-09-07,55.310001,55.720001,54.009998,55.000000,54.759586,17030600
2022-09-08,54.490002,55.919998,53.740002,55.389999,55.147881,18415300
2022-09-09,56.169998,57.680000,56.169998,57.439999,57.188919,13925600
2022-09-12,57.459999,58.139999,57.029999,57.939999,57.686733,10711500
2022-09-13,55.700001,56.240002,53.139999,53.619999,53.385616,22361800
2022-09-14,53.889999,54.230000,52.459999,53.110001,52.877850,19984900
2022-09-15,52.700001,53.450001,51.980000,52.689999,52.459682,15620800
2022-09-16,51.889999,53.009998,51.490002,52.849998,52.618984,24901700
2022-09-19,51.970001,52.770000,51.880001,52.099998,51.872261,19251400
2022-09-20,51.529999,51.590000,50.590000,50.799999,50.577946,19373800
2022-09-21,49.740002,52.509998,49.720001,50.099998,49.881004,31117300
2022-09-22,49.799999,50.369999,49.349998,49.660000,49.442928,21317000
2022-09-23,49.279999,50.150002,48.450001,50.099998,49.881004,24591700
2022-09-26,49.930000,50.459999,48.810001,48.880001,48.666336,19266800
2022-09-27,49.820000,50.650002,49.400002,50.580002,50.358910,17297500
2022-09-28,50.110001,51.189999,50.099998,51.000000,50.777069,17784300
2022-09-29,50.040001,50.299999,49.220001,50.009998,49.791397,25582100
2022-09-30,50.540001,52.060001,49.810001,50.099998,49.881004,38917700
2022-10-03,51.009998,53.090000,50.639999,51.720001,51.493927,24632400
2022-10-04,53.560001,54.810001,52.660000,53.959999,53.724129,24275500
2022-10-05,52.880001,55.200001,52.169998,54.730000,54.490765,20418300
2022-10-06,54.400002,55.110001,53.299999,54.619999,54.381245,17149400
2022-10-07,53.560001,54.650002,52.509998,52.910000,52.789871,21977700
2022-10-10,53.070000,53.130001,50.770000,51.380001,51.263344,17227400
2022-10-11,50.639999,54.779999,50.330002,53.709999,53.588051,32813700
2022-10-12,53.599998,53.770000,52.389999,52.750000,52.630234,18131900
2022-10-13,51.349998,55.919998,50.740002,54.860001,54.735443,27605000
2022-10-14,55.240002,55.439999,52.599998,52.720001,52.600304,20403000
2022-10-17,54.599998,54.990002,52.849998,53.500000,53.378529,18261700
2022-10-18,55.009998,55.139999,51.660000,52.549999,52.430687,19774800
2022-10-19,52.090000,53.430000,52.060001,53.029999,52.909595,14786100
2022-10-20,53.500000,55.099998,53.169998,53.700001,53.578075,15711800
2022-10-21,53.490002,56.279999,53.340000,56.049999,55.922741,20199200
2022-10-24,56.230000,56.810001,55.070000,56.240002,56.112312,15293600
2022-10-25,56.680000,57.029999,55.340000,55.869999,55.743149,17313000
2022-10-26,56.080002,57.439999,54.959999,55.450001,55.324104,23511300
2022-10-27,55.369999,56.230000,52.119999,52.209999,52.091457,27335800
2022-10-28,51.830002,54.439999,51.459999,54.040001,53.917305,19171100
2022-10-31,53.910000,54.930000,53.169998,54.099998,53.977165,15932500
2022-11-01,55.090000,55.439999,54.110001,54.860001,54.735443,11729700
2022-11-02,54.740002,56.270000,53.419998,53.450001,53.328644,17302700
2022-11-03,52.709999,54.369999,51.910000,53.480000,53.358574,12769200
2022-11-04,55.259998,56.910000,54.820000,56.160000,56.032490,18882700
2022-11-07,56.430000,56.820000,55.459999,56.560001,56.431583,11411300
2022-11-08,57.380001,57.869999,56.480000,57.490002,57.359474,14190100
2022-11-09,56.220001,56.650002,55.509998,55.970001,55.842922,19952500
2022-11-10,58.599998,60.380001,58.060001,60.270000,60.133160,24982500
2022-11-11,60.650002,63.180000,59.880001,62.520000,62.378052,17579400
2022-11-14,61.939999,62.750000,60.990002,61.779999,61.639729,13988200
2022-11-15,63.500000,64.440002,62.419998,63.099998,62.956734,16325000
2022-11-16,60.529999,61.380001,58.119999,58.869999,58.736336,25901900
2022-11-17,57.299999,58.990002,56.509998,58.740002,58.606636,14212300
2022-11-18,59.560001,59.660000,58.099998,58.580002,58.446999,9703700
2022-11-21,58.020000,58.020000,56.820000,57.160000,57.030220,9968400
2022-11-22,57.549999,58.680000,56.980000,58.619999,58.486904,8955700
2022-11-23,58.240002,59.060001,57.750000,58.930000,58.796204,8996800
2022-11-25,58.669998,59.130001,58.389999,58.410000,58.277382,4360500
2022-11-28,57.320000,57.759998,55.470001,55.750000,55.623421,15512600
2022-11-29,55.709999,56.520000,54.770000,55.119999,54.994850,12874200
2022-11-30,53.580002,57.680000,52.610001,57.650002,57.519108,31461400
2022-12-01,57.830002,57.919998,55.099998,55.490002,55.364014,21764200
2022-12-02,54.340000,55.419998,53.380001,54.680000,54.555851,15946500
2022-12-05,54.369999,55.270000,53.700001,54.040001,53.917305,13806900
2022-12-06,53.860001,54.630001,53.240002,53.680000,53.558121,17988000
2022-12-07,53.119999,54.240002,52.439999,53.820000,53.697803,11367300
2022-12-08,54.560001,55.700001,54.049999,55.200001,55.074673,13609100
2022-12-09,54.680000,55.860001,54.520000,54.869999,54.745419,9932200
2022-12-12,53.520000,55.380001,53.340000,55.349998,55.224327,13250600
2022-12-13,57.189999,57.889999,54.650002,55.240002,55.114582,14210500
2022-12-14,55.240002,56.099998,54.060001,54.590000,54.466057,11235300
2022-12-15,53.560001,53.720001,51.849998,52.040001,51.921844,17785000
2022-12-16,51.740002,52.540001,51.619999,52.070000,51.951778,22951400
2022-12-19,52.169998,52.290001,51.099998,51.720001,51.602573,16470000
2022-12-20,51.340000,51.970001,50.450001,50.680000,50.564934,16942000
2022-12-21,50.930000,51.750000,50.750000,51.189999,51.073772,20400800
2022-12-22,49.500000,49.970001,48.430000,49.430000,49.317772,40959600
2022-12-23,49.000000,50.549999,48.990002,50.200001,50.086025,17425700
2022-12-27,49.610001,50.310001,48.520000,50.020000,49.906433,15159100
2022-12-28,49.840000,51.090000,48.830002,49.119999,49.008472,12518700
2022-12-29,49.400002,50.930000,49.340000,50.650002,50.535004,13204300
2022-12-30,49.450001,50.020000,49.130001,49.980000,49.980000,11989800
2023-01-03,50.560001,50.959999,49.549999,50.369999,50.369999,12422800
2023-01-04,53.049999,54.520000,52.730000,54.200001,54.200001,25077300
2023-01-05,53.889999,55.389999,53.889999,54.709999,54.709999,18030900
2023-01-06,55.430000,57.290001,54.029999,56.770000,56.770000,21069800
2023-01-09,56.820000,57.520000,55.650002,56.360001,56.360001,15715900
2023-01-10,56.160000,57.279999,55.860001,57.209999,57.209999,10571300
2023-01-11,57.349998,58.470001,56.919998,58.060001,58.060001,12143000
2023-01-12,58.110001,58.240002,56.430000,57.270000,57.270000,14888100
2023-01-13,56.730000,56.970001,56.119999,56.930000,56.930000,12520600
2023-01-17,57.160000,58.599998,56.549999,56.849998,56.849998,10962700
2023-01-18,57.509998,58.049999,56.360001,56.509998,56.509998,10035300
2023-01-19,55.709999,57.090000,55.279999,56.360001,56.360001,12034200
2023-01-20,57.470001,58.570000,56.759998,58.459999,58.459999,13826400
2023-01-23,58.919998,61.910000,58.860001,61.820000,61.820000,20175400
2023-01-24,61.200001,61.720001,60.869999,61.259998,61.259998,10183200
2023-01-25,60.669998,61.669998,60.419998,61.540001,61.540001,10787200
2023-01-26,62.580002,63.049999,61.290001,62.799999,62.799999,12219500
2023-01-27,62.139999,64.339996,61.959999,63.869999,63.869999,15895800
2023-01-30,62.759998,63.279999,61.689999,61.709999,61.709999,16169000
2023-01-31,59.099998,60.340000,58.650002,60.299999,60.299999,23856300
2023-02-01,60.619999,63.230000,60.389999,62.599998,62.599998,20902200
2023-02-02,63.560001,63.919998,61.860001,63.169998,63.169998,15877600
2023-02-03,62.000000,63.790001,61.900002,62.410000,62.410000,12187100
2023-02-06,60.939999,61.180000,59.740002,59.980000,59.980000,11484300
2023-02-07,60.090000,62.389999,59.700001,62.130001,62.130001,12713100
2023-02-08,61.450001,62.330002,60.230000,60.250000,60.250000,9510500
2023-02-09,61.200001,61.820000,59.689999,60.180000,60.180000,10094700
2023-02-10,60.500000,60.759998,59.250000,59.820000,59.820000,11429700
2023-02-13,59.820000,60.279999,58.840000,60.119999,60.119999,11466200
2023-02-14,59.520000,62.310001,59.029999,62.070000,62.070000,12496200
2023-02-15,61.330002,61.939999,60.459999,61.840000,61.840000,10457400
2023-02-16,60.779999,61.349998,59.849998,60.049999,60.049999,12683400
2023-02-17,59.840000,60.180000,58.509998,59.009998,59.009998,10874900
2023-02-21,58.340000,59.709999,57.490002,57.599998,57.599998,12667500
2023-02-22,57.730000,58.570000,56.830002,56.980000,56.980000,12260300
2023-02-23,59.139999,59.750000,57.439999,58.750000,58.750000,16094600
2023-02-24,57.700001,58.369999,57.349998,58.180000,58.180000,9867400
2023-02-27,59.169998,59.560001,57.830002,57.900002,57.900002,8514000
2023-02-28,57.639999,58.740002,57.400002,57.820000,57.820000,10493300
2023-03-01,57.860001,58.549999,57.220001,57.340000,57.340000,9141400
2023-03-02,55.500000,56.700001,54.720001,56.430000,56.430000,16625500
2023-03-03,56.459999,56.869999,55.439999,56.779999,56.779999,13769200
2023-03-06,57.279999,58.650002,56.540001,56.830002,56.830002,14472200
2023-03-07,56.500000,56.730000,55.310001,55.560001,55.560001,13278300
2023-03-08,55.840000,56.919998,55.349998,56.889999,56.889999,11515700
2023-03-09,56.639999,57.560001,55.540001,55.599998,55.599998,10200000
2023-03-10,55.660000,56.509998,54.529999,54.930000,54.930000,14180700
2023-03-13,53.970001,54.549999,52.759998,53.900002,53.900002,17365200
2023-03-14,54.970001,55.419998,53.700001,54.270000,54.270000,14657000
2023-03-15,53.330002,54.270000,52.880001,54.130001,54.130001,14643600
2023-03-16,53.689999,56.709999,53.610001,56.570000,56.570000,14791800
2023-03-17,56.799999,57.720001,56.220001,56.660000,56.660000,26655200
2023-03-20,56.700001,57.869999,56.080002,57.639999,57.639999,10610200
2023-03-21,58.380001,59.520000,57.599998,58.630001,58.630001,14613700
2023-03-22,58.400002,60.410000,58.090000,58.169998,58.169998,16949300
2023-03-23,59.180000,61.779999,59.130001,61.340000,61.340000,23903100
2023-03-24,60.509998,61.400002,60.500000,61.160000,61.160000,18735600
2023-03-27,61.189999,61.419998,59.169998,59.790001,59.790001,15901000
2023-03-28,59.799999,59.869999,57.820000,59.279999,59.279999,20496300
2023-03-29,60.910000,64.419998,60.869999,63.540001,63.540001,51939800
2023-03-30,64.029999,64.099998,62.480000,63.090000,63.090000,23038300
2023-03-31,60.349998,61.660000,59.900002,60.340000,60.340000,35392600
2023-04-03,59.810001,59.810001,57.869999,59.610001,59.610001,23603700
